Sample in Buffer,Sample in Window,TRIGGER,design_1_i/axis_data_fifo_0_m_axis_tvalid,design_1_i/sticky_bit_0_signal_out,design_1_i/axis_data_fifo_0_m_axis_tdata[31:0],design_1_i/util_vector_logic_0_Res
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
121454,121454,0,0,1,ffb600a0,0
121455,121455,0,0,1,ffb600a0,0
121456,121456,0,0,1,ffb600a0,0
121457,121457,0,0,1,ffb600a0,0
121458,121458,0,0,1,ffb600a0,0
121459,121459,0,0,1,ffb600a0,0
121460,121460,0,0,1,ffb600a0,0
121461,121461,0,0,1,ffb600a0,0
121462,121462,0,0,1,ffb600a0,0
121463,121463,0,0,1,ffb600a0,0
121464,121464,0,0,1,ffb600a0,0
121465,121465,0,0,1,ffb600a0,0
121466,121466,0,0,1,ffb600a0,0
121467,121467,0,0,1,ffb600a0,0
121468,121468,0,0,1,ffb600a0,0
121469,121469,0,0,1,ffb600a0,0
121470,121470,0,0,1,ffb600a0,0
121471,121471,0,0,1,ffb600a0,0
121472,121472,0,0,1,ffb600a0,0
121473,121473,0,0,1,ffb600a0,0
121474,121474,0,0,1,ffb600a0,0
121475,121475,0,0,1,ffb600a0,0
121476,121476,0,0,1,ffb600a0,0
121477,121477,0,0,1,ffb600a0,0
121478,121478,0,0,1,ffb600a0,0
121479,121479,0,0,1,ffb600a0,0
121480,121480,0,0,1,ffb600a0,0
121481,121481,0,0,1,ffb600a0,0
121482,121482,0,0,1,ffb600a0,0
121483,121483,0,0,1,ffb600a0,0
121484,121484,0,0,1,ffb600a0,0
121485,121485,0,0,1,ffb600a0,0
121486,121486,0,0,1,ffb600a0,0
121487,121487,0,0,1,ffb600a0,0
121488,121488,0,0,1,ffb600a0,0
121489,121489,0,0,1,ffb600a0,0
121490,121490,0,0,1,ffb600a0,0
121491,121491,0,0,1,ffb600a0,0
121492,121492,0,0,1,ffb600a0,0
121493,121493,0,0,1,ffb600a0,0
121494,121494,0,0,1,ffb600a0,0
121495,121495,0,0,1,ffb600a0,0
121496,121496,0,0,1,ffb600a0,0
121497,121497,0,0,1,ffb600a0,0
121498,121498,0,0,1,ffb600a0,0
121499,121499,0,0,1,ffb600a0,0
121500,121500,0,0,1,ffb600a0,0
121501,121501,0,0,1,ffb600a0,0
121502,121502,0,0,1,ffb600a0,0
121503,121503,0,0,1,ffb600a0,0
121504,121504,0,0,1,ffb600a0,0
121505,121505,0,0,1,ffb600a0,0
121506,121506,0,0,1,ffb600a0,0
121507,121507,0,0,1,ffb600a0,0
121508,121508,0,0,1,ffb600a0,0
121509,121509,0,0,1,ffb600a0,0
121510,121510,0,0,1,ffb600a0,0
121511,121511,0,0,1,ffb600a0,0
121512,121512,0,0,1,ffb600a0,0
121513,121513,0,0,1,ffb600a0,0
121514,121514,0,0,1,ffb600a0,0
121515,121515,0,0,1,ffb600a0,0
121516,121516,0,0,1,ffb600a0,0
121517,121517,0,0,1,ffb600a0,0
121518,121518,0,0,1,ffb600a0,0
121519,121519,0,0,1,ffb600a0,0
121520,121520,0,0,1,ffb600a0,0
121521,121521,0,0,1,ffb600a0,0
121522,121522,0,0,1,ffb600a0,0
121523,121523,0,0,1,ffb600a0,0
121524,121524,0,0,1,ffb600a0,0
121525,121525,0,0,1,ffb600a0,0
121526,121526,0,0,1,ffb600a0,0
121527,121527,0,0,1,ffb600a0,0
121528,121528,0,0,1,ffb600a0,0
121529,121529,0,0,1,ffb600a0,0
121530,121530,0,0,1,ffb600a0,0
121531,121531,0,0,1,ffb600a0,0
121532,121532,0,0,1,ffb600a0,0
121533,121533,0,0,1,ffb600a0,0
121534,121534,0,0,1,ffb600a0,0
121535,121535,0,0,1,ffb600a0,0
121536,121536,0,0,1,ffb600a0,0
121537,121537,0,0,1,ffb600a0,0
121538,121538,0,0,1,ffb600a0,0
121539,121539,0,0,1,ffb600a0,0
121540,121540,0,0,1,ffb600a0,0
121541,121541,0,0,1,ffb600a0,0
121542,121542,0,0,1,ffb600a0,0
121543,121543,0,0,1,ffb600a0,0
121544,121544,0,0,1,ffb600a0,0
121545,121545,0,0,1,ffb600a0,0
121546,121546,0,0,1,ffb600a0,0
121547,121547,0,0,1,ffb600a0,0
121548,121548,0,0,1,ffb600a0,0
121549,121549,0,0,1,ffb600a0,0
121550,121550,0,0,1,ffb600a0,0
121551,121551,0,0,1,ffb600a0,0
121552,121552,0,0,1,ffb600a0,0
121553,121553,0,0,1,ffb600a0,0
121554,121554,0,0,1,ffb600a0,0
121555,121555,0,0,1,ffb600a0,0
121556,121556,0,0,1,ffb600a0,0
121557,121557,0,0,1,ffb600a0,0
121558,121558,0,0,1,ffb600a0,0
121559,121559,0,0,1,ffb600a0,0
121560,121560,0,0,1,ffb600a0,0
121561,121561,0,0,1,ffb600a0,0
121562,121562,0,0,1,ffb600a0,0
121563,121563,0,0,1,ffb600a0,0
121564,121564,0,0,1,ffb600a0,0
121565,121565,0,0,1,ffb600a0,0
121566,121566,0,0,1,ffb600a0,0
121567,121567,0,0,1,ffb600a0,0
121568,121568,0,0,1,ffb600a0,0
121569,121569,0,0,1,ffb600a0,0
121570,121570,0,0,1,ffb600a0,0
121571,121571,0,0,1,ffb600a0,0
121572,121572,0,0,1,ffb600a0,0
121573,121573,0,0,1,ffb600a0,0
121574,121574,0,0,1,ffb600a0,0
121575,121575,0,0,1,ffb600a0,0
121576,121576,0,0,1,ffb600a0,0
121577,121577,0,0,1,ffb600a0,0
121578,121578,0,0,1,ffb600a0,0
121579,121579,0,0,1,ffb600a0,0
121580,121580,0,0,1,ffb600a0,0
121581,121581,0,0,1,ffb600a0,0
121582,121582,0,0,1,ffb600a0,0
121583,121583,0,0,1,ffb600a0,0
121584,121584,0,0,1,ffb600a0,0
121585,121585,0,0,1,ffb600a0,0
121586,121586,0,0,1,ffb600a0,0
121587,121587,0,0,1,ffb600a0,0
121588,121588,0,0,1,ffb600a0,0
121589,121589,0,0,1,ffb600a0,0
121590,121590,0,0,1,ffb600a0,0
121591,121591,0,0,1,ffb600a0,0
121592,121592,0,0,1,ffb600a0,0
121593,121593,0,0,1,ffb600a0,0
121594,121594,0,0,1,ffb600a0,0
121595,121595,0,0,1,ffb600a0,0
121596,121596,0,0,1,ffb600a0,0
121597,121597,0,0,1,ffb600a0,0
121598,121598,0,0,1,ffb600a0,0
121599,121599,0,0,1,ffb600a0,0
121600,121600,0,0,1,ffb600a0,0
121601,121601,0,0,1,ffb600a0,0
121602,121602,0,0,1,ffb600a0,0
121603,121603,0,0,1,ffb600a0,0
121604,121604,0,0,1,ffb600a0,0
121605,121605,0,0,1,ffb600a0,0
121606,121606,0,0,1,ffb600a0,0
121607,121607,0,0,1,ffb600a0,0
121608,121608,0,0,1,ffb600a0,0
121609,121609,0,0,1,ffb600a0,0
121610,121610,0,0,1,ffb600a0,0
121611,121611,0,0,1,ffb600a0,0
121612,121612,0,0,1,ffb600a0,0
121613,121613,0,0,1,ffb600a0,0
121614,121614,0,0,1,ffb600a0,0
121615,121615,0,0,1,ffb600a0,0
121616,121616,0,0,1,ffb600a0,0
121617,121617,0,0,1,ffb600a0,0
121618,121618,0,0,1,ffb600a0,0
121619,121619,0,0,1,ffb600a0,0
121620,121620,0,0,1,ffb600a0,0
121621,121621,0,0,1,ffb600a0,0
121622,121622,0,0,1,ffb600a0,0
121623,121623,0,0,1,ffb600a0,0
121624,121624,0,0,1,ffb600a0,0
121625,121625,0,0,1,ffb600a0,0
121626,121626,0,0,1,ffb600a0,0
121627,121627,0,0,1,ffb600a0,0
121628,121628,0,0,1,ffb600a0,0
121629,121629,0,0,1,ffb600a0,0
121630,121630,0,0,1,ffb600a0,0
121631,121631,0,0,1,ffb600a0,0
121632,121632,0,0,1,ffb600a0,0
121633,121633,0,0,1,ffb600a0,0
121634,121634,0,0,1,ffb600a0,0
121635,121635,0,0,1,ffb600a0,0
121636,121636,0,0,1,ffb600a0,0
121637,121637,0,0,1,ffb600a0,0
121638,121638,0,0,1,ffb600a0,0
121639,121639,0,0,1,ffb600a0,0
121640,121640,0,0,1,ffb600a0,0
121641,121641,0,0,1,ffb600a0,0
121642,121642,0,0,1,ffb600a0,0
121643,121643,0,0,1,ffb600a0,0
121644,121644,0,0,1,ffb600a0,0
121645,121645,0,0,1,ffb600a0,0
121646,121646,0,0,1,ffb600a0,0
121647,121647,0,0,1,ffb600a0,0
121648,121648,0,0,1,ffb600a0,0
121649,121649,0,0,1,ffb600a0,0
121650,121650,0,0,1,ffb600a0,0
121651,121651,0,0,1,ffb600a0,0
121652,121652,0,0,1,ffb600a0,0
121653,121653,0,0,1,ffb600a0,0
121654,121654,0,0,1,ffb600a0,0
121655,121655,0,0,1,ffb600a0,0
121656,121656,0,0,1,ffb600a0,0
121657,121657,0,0,1,ffb600a0,0
121658,121658,0,0,1,ffb600a0,0
121659,121659,0,0,1,ffb600a0,0
121660,121660,0,0,1,ffb600a0,0
121661,121661,0,0,1,ffb600a0,0
121662,121662,0,0,1,ffb600a0,0
121663,121663,0,0,1,ffb600a0,0
121664,121664,0,0,1,ffb600a0,0
121665,121665,0,0,1,ffb600a0,0
121666,121666,0,0,1,ffb600a0,0
121667,121667,0,0,1,ffb600a0,0
121668,121668,0,0,1,ffb600a0,0
121669,121669,0,0,1,ffb600a0,0
121670,121670,0,0,1,ffb600a0,0
121671,121671,0,0,1,ffb600a0,0
121672,121672,0,0,1,ffb600a0,0
121673,121673,0,0,1,ffb600a0,0
121674,121674,0,0,1,ffb600a0,0
121675,121675,0,0,1,ffb600a0,0
121676,121676,0,0,1,ffb600a0,0
121677,121677,0,0,1,ffb600a0,0
121678,121678,0,0,1,ffb600a0,0
121679,121679,0,0,1,ffb600a0,0
121680,121680,0,0,1,ffb600a0,0
121681,121681,0,0,1,ffb600a0,0
121682,121682,0,0,1,ffb600a0,0
121683,121683,0,0,1,ffb600a0,0
121684,121684,0,0,1,ffb600a0,0
121685,121685,0,0,1,ffb600a0,0
121686,121686,0,0,1,ffb600a0,0
121687,121687,0,0,1,ffb600a0,0
121688,121688,0,0,1,ffb600a0,0
121689,121689,0,0,1,ffb600a0,0
121690,121690,0,0,1,ffb600a0,0
121691,121691,0,0,1,ffb600a0,0
121692,121692,0,0,1,ffb600a0,0
121693,121693,0,0,1,ffb600a0,0
121694,121694,0,0,1,ffb600a0,0
121695,121695,0,0,1,ffb600a0,0
121696,121696,0,0,1,ffb600a0,0
121697,121697,0,0,1,ffb600a0,0
121698,121698,0,0,1,ffb600a0,0
121699,121699,0,0,1,ffb600a0,0
121700,121700,0,0,1,ffb600a0,0
121701,121701,0,0,1,ffb600a0,0
121702,121702,0,0,1,ffb600a0,0
121703,121703,0,0,1,ffb600a0,0
121704,121704,0,0,1,ffb600a0,0
121705,121705,0,0,1,ffb600a0,0
121706,121706,0,0,1,ffb600a0,0
121707,121707,0,0,1,ffb600a0,0
121708,121708,0,0,1,ffb600a0,0
121709,121709,0,0,1,ffb600a0,0
121710,121710,0,0,1,ffb600a0,0
121711,121711,0,0,1,ffb600a0,0
121712,121712,0,0,1,ffb600a0,0
121713,121713,0,0,1,ffb600a0,0
121714,121714,0,0,1,ffb600a0,0
121715,121715,0,0,1,ffb600a0,0
121716,121716,0,0,1,ffb600a0,0
121717,121717,0,0,1,ffb600a0,0
121718,121718,0,0,1,ffb600a0,0
121719,121719,0,0,1,ffb600a0,0
121720,121720,0,0,1,ffb600a0,0
121721,121721,0,0,1,ffb600a0,0
121722,121722,0,0,1,ffb600a0,0
121723,121723,0,0,1,ffb600a0,0
121724,121724,0,0,1,ffb600a0,0
121725,121725,0,0,1,ffb600a0,0
121726,121726,0,0,1,ffb600a0,0
121727,121727,0,0,1,ffb600a0,0
121728,121728,0,0,1,ffb600a0,0
121729,121729,0,0,1,ffb600a0,0
121730,121730,0,0,1,ffb600a0,0
121731,121731,0,0,1,ffb600a0,0
121732,121732,0,0,1,ffb600a0,0
121733,121733,0,0,1,ffb600a0,0
121734,121734,0,0,1,ffb600a0,0
121735,121735,0,0,1,ffb600a0,0
121736,121736,0,0,1,ffb600a0,0
121737,121737,0,0,1,ffb600a0,0
121738,121738,0,0,1,ffb600a0,0
121739,121739,0,0,1,ffb600a0,0
121740,121740,0,0,1,ffb600a0,0
121741,121741,0,0,1,ffb600a0,0
121742,121742,0,0,1,ffb600a0,0
121743,121743,0,0,1,ffb600a0,0
121744,121744,0,0,1,ffb600a0,0
121745,121745,0,0,1,ffb600a0,0
121746,121746,0,0,1,ffb600a0,0
121747,121747,0,0,1,ffb600a0,0
121748,121748,0,0,1,ffb600a0,0
121749,121749,0,0,1,ffb600a0,0
121750,121750,0,0,1,ffb600a0,0
121751,121751,0,0,1,ffb600a0,0
121752,121752,0,0,1,ffb600a0,0
121753,121753,0,0,1,ffb600a0,0
121754,121754,0,0,1,ffb600a0,0
121755,121755,0,0,1,ffb600a0,0
121756,121756,0,0,1,ffb600a0,0
121757,121757,0,0,1,ffb600a0,0
121758,121758,0,0,1,ffb600a0,0
121759,121759,0,0,1,ffb600a0,0
121760,121760,0,0,1,ffb600a0,0
121761,121761,0,0,1,ffb600a0,0
121762,121762,0,0,1,ffb600a0,0
121763,121763,0,0,1,ffb600a0,0
121764,121764,0,0,1,ffb600a0,0
121765,121765,0,0,1,ffb600a0,0
121766,121766,0,0,1,ffb600a0,0
121767,121767,0,0,1,ffb600a0,0
121768,121768,0,0,1,ffb600a0,0
121769,121769,0,0,1,ffb600a0,0
121770,121770,0,0,1,ffb600a0,0
121771,121771,0,0,1,ffb600a0,0
121772,121772,0,0,1,ffb600a0,0
121773,121773,0,0,1,ffb600a0,0
121774,121774,0,0,1,ffb600a0,0
121775,121775,0,0,1,ffb600a0,0
121776,121776,0,0,1,ffb600a0,0
121777,121777,0,0,1,ffb600a0,0
121778,121778,0,0,1,ffb600a0,0
121779,121779,0,0,1,ffb600a0,0
121780,121780,0,0,1,ffb600a0,0
121781,121781,0,0,1,ffb600a0,0
121782,121782,0,0,1,ffb600a0,0
121783,121783,0,0,1,ffb600a0,0
121784,121784,0,0,1,ffb600a0,0
121785,121785,0,0,1,ffb600a0,0
121786,121786,0,0,1,ffb600a0,0
121787,121787,0,0,1,ffb600a0,0
121788,121788,0,0,1,ffb600a0,0
121789,121789,0,0,1,ffb600a0,0
121790,121790,0,0,1,ffb600a0,0
121791,121791,0,0,1,ffb600a0,0
121792,121792,0,0,1,ffb600a0,0
121793,121793,0,0,1,ffb600a0,0
121794,121794,0,0,1,ffb600a0,0
121795,121795,0,0,1,ffb600a0,0
121796,121796,0,0,1,ffb600a0,0
121797,121797,0,0,1,ffb600a0,0
121798,121798,0,0,1,ffb600a0,0
121799,121799,0,0,1,ffb600a0,0
121800,121800,0,0,1,ffb600a0,0
121801,121801,0,0,1,ffb600a0,0
121802,121802,0,0,1,ffb600a0,0
121803,121803,0,0,1,ffb600a0,0
121804,121804,0,0,1,ffb600a0,0
121805,121805,0,0,1,ffb600a0,0
121806,121806,0,0,1,ffb600a0,0
121807,121807,0,0,1,ffb600a0,0
121808,121808,0,0,1,ffb600a0,0
121809,121809,0,0,1,ffb600a0,0
121810,121810,0,0,1,ffb600a0,0
121811,121811,0,0,1,ffb600a0,0
121812,121812,0,0,1,ffb600a0,0
121813,121813,0,0,1,ffb600a0,0
121814,121814,0,0,1,ffb600a0,0
121815,121815,0,0,1,ffb600a0,0
121816,121816,0,0,1,ffb600a0,0
121817,121817,0,0,1,ffb600a0,0
121818,121818,0,0,1,ffb600a0,0
121819,121819,0,0,1,ffb600a0,0
121820,121820,0,0,1,ffb600a0,0
121821,121821,0,0,1,ffb600a0,0
121822,121822,0,0,1,ffb600a0,0
121823,121823,0,0,1,ffb600a0,0
121824,121824,0,0,1,ffb600a0,0
121825,121825,0,0,1,ffb600a0,0
121826,121826,0,0,1,ffb600a0,0
121827,121827,0,0,1,ffb600a0,0
121828,121828,0,0,1,ffb600a0,0
121829,121829,0,0,1,ffb600a0,0
121830,121830,0,0,1,ffb600a0,0
121831,121831,0,0,1,ffb600a0,0
121832,121832,0,0,1,ffb600a0,0
121833,121833,0,0,1,ffb600a0,0
121834,121834,0,0,1,ffb600a0,0
121835,121835,0,0,1,ffb600a0,0
121836,121836,0,0,1,ffb600a0,0
121837,121837,0,0,1,ffb600a0,0
121838,121838,0,0,1,ffb600a0,0
121839,121839,0,0,1,ffb600a0,0
121840,121840,0,0,1,ffb600a0,0
121841,121841,0,0,1,ffb600a0,0
121842,121842,0,0,1,ffb600a0,0
121843,121843,0,0,1,ffb600a0,0
121844,121844,0,0,1,ffb600a0,0
121845,121845,0,0,1,ffb600a0,0
121846,121846,0,0,1,ffb600a0,0
121847,121847,0,0,1,ffb600a0,0
121848,121848,0,0,1,ffb600a0,0
121849,121849,0,0,1,ffb600a0,0
121850,121850,0,0,1,ffb600a0,0
121851,121851,0,0,1,ffb600a0,0
121852,121852,0,0,1,ffb600a0,0
121853,121853,0,0,1,ffb600a0,0
121854,121854,0,0,1,ffb600a0,0
121855,121855,0,0,1,ffb600a0,0
121856,121856,0,0,1,ffb600a0,0
121857,121857,0,0,1,ffb600a0,0
121858,121858,0,0,1,ffb600a0,0
121859,121859,0,0,1,ffb600a0,0
121860,121860,0,0,1,ffb600a0,0
121861,121861,0,0,1,ffb600a0,0
121862,121862,0,0,1,ffb600a0,0
121863,121863,0,0,1,ffb600a0,0
121864,121864,0,0,1,ffb600a0,0
121865,121865,0,0,1,ffb600a0,0
121866,121866,0,0,1,ffb600a0,0
121867,121867,0,0,1,ffb600a0,0
121868,121868,0,0,1,ffb600a0,0
121869,121869,0,0,1,ffb600a0,0
121870,121870,0,0,1,ffb600a0,0
121871,121871,0,0,1,ffb600a0,0
121872,121872,0,0,1,ffb600a0,0
121873,121873,0,0,1,ffb600a0,0
121874,121874,0,0,1,ffb600a0,0
121875,121875,0,0,1,ffb600a0,0
121876,121876,0,0,1,ffb600a0,0
121877,121877,0,0,1,ffb600a0,0
121878,121878,0,0,1,ffb600a0,0
121879,121879,0,0,1,ffb600a0,0
121880,121880,0,0,1,ffb600a0,0
121881,121881,0,0,1,ffb600a0,0
121882,121882,0,0,1,ffb600a0,0
121883,121883,0,0,1,ffb600a0,0
121884,121884,0,0,1,ffb600a0,0
121885,121885,0,0,1,ffb600a0,0
121886,121886,0,0,1,ffb600a0,0
121887,121887,0,0,1,ffb600a0,0
121888,121888,0,0,1,ffb600a0,0
121889,121889,0,0,1,ffb600a0,0
121890,121890,0,0,1,ffb600a0,0
121891,121891,0,0,1,ffb600a0,0
121892,121892,0,0,1,ffb600a0,0
121893,121893,0,0,1,ffb600a0,0
121894,121894,0,0,1,ffb600a0,0
121895,121895,0,0,1,ffb600a0,0
121896,121896,0,0,1,ffb600a0,0
121897,121897,0,0,1,ffb600a0,0
121898,121898,0,0,1,ffb600a0,0
121899,121899,0,0,1,ffb600a0,0
121900,121900,0,0,1,ffb600a0,0
121901,121901,0,0,1,ffb600a0,0
121902,121902,0,0,1,ffb600a0,0
121903,121903,0,0,1,ffb600a0,0
121904,121904,0,0,1,ffb600a0,0
121905,121905,0,0,1,ffb600a0,0
121906,121906,0,0,1,ffb600a0,0
121907,121907,0,0,1,ffb600a0,0
121908,121908,0,0,1,ffb600a0,0
121909,121909,0,0,1,ffb600a0,0
121910,121910,0,0,1,ffb600a0,0
121911,121911,0,0,1,ffb600a0,0
121912,121912,0,0,1,ffb600a0,0
121913,121913,0,0,1,ffb600a0,0
121914,121914,0,0,1,ffb600a0,0
121915,121915,0,0,1,ffb600a0,0
121916,121916,0,0,1,ffb600a0,0
121917,121917,0,0,1,ffb600a0,0
121918,121918,0,0,1,ffb600a0,0
121919,121919,0,0,1,ffb600a0,0
121920,121920,0,0,1,ffb600a0,0
121921,121921,0,0,1,ffb600a0,0
121922,121922,0,0,1,ffb600a0,0
121923,121923,0,0,1,ffb600a0,0
121924,121924,0,0,1,ffb600a0,0
121925,121925,0,0,1,ffb600a0,0
121926,121926,0,0,1,ffb600a0,0
121927,121927,0,0,1,ffb600a0,0
121928,121928,0,0,1,ffb600a0,0
121929,121929,0,0,1,ffb600a0,0
121930,121930,0,0,1,ffb600a0,0
121931,121931,0,0,1,ffb600a0,0
121932,121932,0,0,1,ffb600a0,0
121933,121933,0,0,1,ffb600a0,0
121934,121934,0,0,1,ffb600a0,0
121935,121935,0,0,1,ffb600a0,0
121936,121936,0,0,1,ffb600a0,0
121937,121937,0,0,1,ffb600a0,0
121938,121938,0,0,1,ffb600a0,0
121939,121939,0,0,1,ffb600a0,0
121940,121940,0,0,1,ffb600a0,0
121941,121941,0,0,1,ffb600a0,0
121942,121942,0,0,1,ffb600a0,0
121943,121943,0,0,1,ffb600a0,0
121944,121944,0,0,1,ffb600a0,0
121945,121945,0,0,1,ffb600a0,0
121946,121946,0,0,1,ffb600a0,0
121947,121947,0,0,1,ffb600a0,0
121948,121948,0,0,1,ffb600a0,0
121949,121949,0,0,1,ffb600a0,0
121950,121950,0,0,1,ffb600a0,0
121951,121951,0,0,1,ffb600a0,0
121952,121952,0,0,1,ffb600a0,0
121953,121953,0,0,1,ffb600a0,0
121954,121954,0,0,1,ffb600a0,0
121955,121955,0,0,1,ffb600a0,0
121956,121956,0,0,1,ffb600a0,0
121957,121957,0,0,1,ffb600a0,0
121958,121958,0,0,1,ffb600a0,0
121959,121959,0,0,1,ffb600a0,0
121960,121960,0,0,1,ffb600a0,0
121961,121961,0,0,1,ffb600a0,0
121962,121962,0,0,1,ffb600a0,0
121963,121963,0,0,1,ffb600a0,0
121964,121964,0,0,1,ffb600a0,0
121965,121965,0,0,1,ffb600a0,0
121966,121966,0,0,1,ffb600a0,0
121967,121967,0,0,1,ffb600a0,0
121968,121968,0,0,1,ffb600a0,0
121969,121969,0,0,1,ffb600a0,0
121970,121970,0,0,1,ffb600a0,0
121971,121971,0,0,1,ffb600a0,0
121972,121972,0,0,1,ffb600a0,0
121973,121973,0,0,1,ffb600a0,0
121974,121974,0,0,1,ffb600a0,0
121975,121975,0,0,1,ffb600a0,0
121976,121976,0,0,1,ffb600a0,0
121977,121977,0,0,1,ffb600a0,0
121978,121978,0,0,1,ffb600a0,0
121979,121979,0,0,1,ffb600a0,0
121980,121980,0,0,1,ffb600a0,0
121981,121981,0,0,1,ffb600a0,0
121982,121982,0,0,1,ffb600a0,0
121983,121983,0,0,1,ffb600a0,0
121984,121984,0,0,1,ffb600a0,0
121985,121985,0,0,1,ffb600a0,0
121986,121986,0,0,1,ffb600a0,0
121987,121987,0,0,1,ffb600a0,0
121988,121988,0,0,1,ffb600a0,0
121989,121989,0,0,1,ffb600a0,0
121990,121990,0,0,1,ffb600a0,0
121991,121991,0,0,1,ffb600a0,0
121992,121992,0,0,1,ffb600a0,0
121993,121993,0,0,1,ffb600a0,0
121994,121994,0,0,1,ffb600a0,0
121995,121995,0,0,1,ffb600a0,0
121996,121996,0,0,1,ffb600a0,0
121997,121997,0,0,1,ffb600a0,0
121998,121998,0,0,1,ffb600a0,0
121999,121999,0,0,1,ffb600a0,0
122000,122000,0,0,1,ffb600a0,0
122001,122001,0,0,1,ffb600a0,0
122002,122002,0,0,1,ffb600a0,0
122003,122003,0,0,1,ffb600a0,0
122004,122004,0,0,1,ffb600a0,0
122005,122005,0,0,1,ffb600a0,0
122006,122006,0,0,1,ffb600a0,0
122007,122007,0,0,1,ffb600a0,0
122008,122008,0,0,1,ffb600a0,0
122009,122009,0,0,1,ffb600a0,0
122010,122010,0,0,1,ffb600a0,0
122011,122011,0,0,1,ffb600a0,0
122012,122012,0,0,1,ffb600a0,0
122013,122013,0,0,1,ffb600a0,0
122014,122014,0,0,1,ffb600a0,0
122015,122015,0,0,1,ffb600a0,0
122016,122016,0,0,1,ffb600a0,0
122017,122017,0,0,1,ffb600a0,0
122018,122018,0,0,1,ffb600a0,0
122019,122019,0,0,1,ffb600a0,0
122020,122020,0,0,1,ffb600a0,0
122021,122021,0,0,1,ffb600a0,0
122022,122022,0,0,1,ffb600a0,0
122023,122023,0,0,1,ffb600a0,0
122024,122024,0,0,1,ffb600a0,0
122025,122025,0,0,1,ffb600a0,0
122026,122026,0,0,1,ffb600a0,0
122027,122027,0,0,1,ffb600a0,0
122028,122028,0,0,1,ffb600a0,0
122029,122029,0,0,1,ffb600a0,0
122030,122030,0,0,1,ffb600a0,0
122031,122031,0,0,1,ffb600a0,0
122032,122032,0,0,1,ffb600a0,0
122033,122033,0,0,1,ffb600a0,0
122034,122034,0,0,1,ffb600a0,0
122035,122035,0,0,1,ffb600a0,0
122036,122036,0,0,1,ffb600a0,0
122037,122037,0,0,1,ffb600a0,0
122038,122038,0,0,1,ffb600a0,0
122039,122039,0,0,1,ffb600a0,0
122040,122040,0,0,1,ffb600a0,0
122041,122041,0,0,1,ffb600a0,0
122042,122042,0,0,1,ffb600a0,0
122043,122043,0,0,1,ffb600a0,0
122044,122044,0,0,1,ffb600a0,0
122045,122045,0,0,1,ffb600a0,0
122046,122046,0,0,1,ffb600a0,0
122047,122047,0,0,1,ffb600a0,0
122048,122048,0,0,1,ffb600a0,0
122049,122049,0,0,1,ffb600a0,0
122050,122050,0,0,1,ffb600a0,0
122051,122051,0,0,1,ffb600a0,0
122052,122052,0,0,1,ffb600a0,0
122053,122053,0,0,1,ffb600a0,0
122054,122054,0,0,1,ffb600a0,0
122055,122055,0,0,1,ffb600a0,0
122056,122056,0,0,1,ffb600a0,0
122057,122057,0,0,1,ffb600a0,0
122058,122058,0,0,1,ffb600a0,0
122059,122059,0,0,1,ffb600a0,0
122060,122060,0,0,1,ffb600a0,0
122061,122061,0,0,1,ffb600a0,0
122062,122062,0,0,1,ffb600a0,0
122063,122063,0,0,1,ffb600a0,0
122064,122064,0,0,1,ffb600a0,0
122065,122065,0,0,1,ffb600a0,0
122066,122066,0,0,1,ffb600a0,0
122067,122067,0,0,1,ffb600a0,0
122068,122068,0,0,1,ffb600a0,0
122069,122069,0,0,1,ffb600a0,0
122070,122070,0,0,1,ffb600a0,0
122071,122071,0,0,1,ffb600a0,0
122072,122072,0,0,1,ffb600a0,0
122073,122073,0,0,1,ffb600a0,0
122074,122074,0,0,1,ffb600a0,0
122075,122075,0,0,1,ffb600a0,0
122076,122076,0,0,1,ffb600a0,0
122077,122077,0,0,1,ffb600a0,0
122078,122078,0,0,1,ffb600a0,0
122079,122079,0,0,1,ffb600a0,0
122080,122080,0,0,1,ffb600a0,0
122081,122081,0,0,1,ffb600a0,0
122082,122082,0,0,1,ffb600a0,0
122083,122083,0,0,1,ffb600a0,0
122084,122084,0,0,1,ffb600a0,0
122085,122085,0,0,1,ffb600a0,0
122086,122086,0,0,1,ffb600a0,0
122087,122087,0,0,1,ffb600a0,0
122088,122088,0,0,1,ffb600a0,0
122089,122089,0,0,1,ffb600a0,0
122090,122090,0,0,1,ffb600a0,0
122091,122091,0,0,1,ffb600a0,0
122092,122092,0,0,1,ffb600a0,0
122093,122093,0,0,1,ffb600a0,0
122094,122094,0,0,1,ffb600a0,0
122095,122095,0,0,1,ffb600a0,0
122096,122096,0,0,1,ffb600a0,0
122097,122097,0,0,1,ffb600a0,0
122098,122098,0,0,1,ffb600a0,0
122099,122099,0,0,1,ffb600a0,0
122100,122100,0,0,1,ffb600a0,0
122101,122101,0,0,1,ffb600a0,0
122102,122102,0,0,1,ffb600a0,0
122103,122103,0,0,1,ffb600a0,0
122104,122104,0,0,1,ffb600a0,0
122105,122105,0,0,1,ffb600a0,0
122106,122106,0,0,1,ffb600a0,0
122107,122107,0,0,1,ffb600a0,0
122108,122108,0,0,1,ffb600a0,0
122109,122109,0,0,1,ffb600a0,0
122110,122110,0,0,1,ffb600a0,0
122111,122111,0,0,1,ffb600a0,0
